Group,Class,Long,Short,Daily,Long_R,Short_R,Daily_R
ASV5720,Gammaproteobacteria,0.000368316,0,0,0,0,0
ASV5721,Alphaproteobacteria,0.000368316,0,0,0,0,0
ASV5722,Alphaproteobacteria,0.000368316,0,0,0,0,0
ASV5723,Campylobacteria,0.000368316,0,0,0,0,0
ASV5724,Gammaproteobacteria,0.000368316,0,0,0,0,0
ASV5725,Gammaproteobacteria,0.000368316,0,0,0,0,0
ASV5726,Bacteroidia,0.000368316,0,0,0,0,0
ASV5727,Deltaproteobacteria,0.000368316,0,0,0,0,0
ASV5728,Clostridia,0.000368316,0,0,0,0,0
ASV5729,Alphaproteobacteria,0.000368316,0,0,0,0,0
ASV5730,Alphaproteobacteria,0.000368316,0,0,0,0,0
ASV5731,Deltaproteobacteria,0.000368316,0,0,0,0,0
ASV5732,Gammaproteobacteria,0.000368316,0,0,0,0,0
ASV5733,NA,0.000368316,0,0,0,0,0
ASV5734,Gammaproteobacteria,0.000368316,0,0,0,0,0
ASV5735,Bacteroidia,0.000368316,0,0,0,0,0
ASV5736,NA,0.000368316,0,0,0,0,0
ASV5737,NA,0.000368316,0,0,0,0,0
ASV5738,Bacteroidia,0.000368316,0,0,0,0,0
ASV5739,Bacteroidia,0.000368316,0,0,0,0,0
ASV5740,Alphaproteobacteria,0.000368316,0,0,0,0,0
ASV5741,Gammaproteobacteria,0.000368316,0,0,0,0,0
ASV5742,Gammaproteobacteria,0.000368316,0,0,0,0,0
ASV5743,Deltaproteobacteria,0.000368316,0,0,0,0,0
ASV5744,NA,0.000368316,0,0,0,0,0
ASV5745,Bacteroidia,0.00041987,0,0,0,0,0
ASV5746,Mollicutes,0.00041987,0,0,0,0,0
ASV5747,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5748,Bacteroidia,0.00041987,0,0,0,0,0
ASV5749,Gammaproteobacteria,0.00041987,0,0,0,0,0
ASV5750,Cloacimonadia,0.00041987,0,0,0,0,0
ASV5751,Mollicutes,0.00041987,0,0,0,0,0
ASV5752,Bacteroidia,0.00041987,0,0,0,0,0
ASV5753,NA,0.00041987,0,0,0,0,0
ASV5754,Gammaproteobacteria,0.00041987,0,0,0,0,0
ASV5755,NA,0.00041987,0,0,0,0,0
ASV5756,Deltaproteobacteria,0.00041987,0,0,0,0,0
ASV5757,Bacteroidia,0.00041987,0,0,0,0,0
ASV5758,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5759,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5760,NA,0.00041987,0,0,0,0,0
ASV5761,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5762,Bacteroidia,0.00041987,0,0,0,0,0
ASV5763,NA,0.00041987,0,0,0,0,0
ASV5764,NA,0.00041987,0,0,0,0,0
ASV5765,Gammaproteobacteria,0.00041987,0,0,0,0,0
ASV5766,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5767,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5768,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5769,Bacteroidia,0.00041987,0,0,0,0,0
ASV5770,Gammaproteobacteria,0.00041987,0,0,0,0,0
ASV5771,Deltaproteobacteria,0.00041987,0,0,0,0,0
ASV5772,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5773,Bacteroidia,0.00041987,0,0,0,0,0
ASV5774,NA,0.00041987,0,0,0,0,0
ASV5775,Gammaproteobacteria,0.00041987,0,0,0,0,0
ASV5776,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5777,NA,0.00041987,0,0,0,0,0
ASV5778,NA,0.00041987,0,0,0,0,0
ASV5779,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5780,Bacteroidia,0.00041987,0,0,0,0,0
ASV5781,NA,0.00041987,0,0,0,0,0
ASV5782,Bacteroidia,0.00041987,0,0,0,0,0
ASV5783,Gammaproteobacteria,0.00041987,0,0,0,0,0
ASV5784,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5785,Bacteroidia,0.00041987,0,0,0,0,0
ASV5786,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5787,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5788,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5789,Bacteroidia,0.00041987,0,0,0,0,0
ASV5790,Gammaproteobacteria,0.00041987,0,0,0,0,0
ASV5791,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5792,Bacteroidia,0.00041987,0,0,0,0,0
ASV5793,Bacteroidia,0.00041987,0,0,0,0,0
ASV5794,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5795,Bacteroidia,0.00041987,0,0,0,0,0
ASV5796,Gammaproteobacteria,0.00041987,0,0,0,0,0
ASV5797,Bacteroidia,0.00041987,0,0,0,0,0
ASV5798,Gammaproteobacteria,0.00041987,0,0,0,0,0
ASV5799,Gammaproteobacteria,0.00041987,0,0,0,0,0
ASV5800,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5801,Bacteroidia,0.00041987,0,0,0,0,0
ASV5802,Bacteroidia,0.00041987,0,0,0,0,0
ASV5803,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5804,NA,0.00041987,0,0,0,0,0
ASV5805,Bacteroidia,0.00041987,0,0,0,0,0
ASV5806,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5807,Bacteroidia,0.00041987,0,0,0,0,0
ASV5808,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5809,NA,0.00041987,0,0,0,0,0
ASV5810,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5811,Bacteroidia,0.00041987,0,0,0,0,0
ASV5812,NA,0.00041987,0,0,0,0,0
ASV5813,Cloacimonadia,0.00041987,0,0,0,0,0
ASV5814,Bacteroidia,0.00041987,0,0,0,0,0
ASV5815,NA,0.00041987,0,0,0,0,0
ASV5816,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5817,Deltaproteobacteria,0.00041987,0,0,0,0,0
ASV5818,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5819,Gammaproteobacteria,0.00041987,0,0,0,0,0
ASV5820,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5821,Gammaproteobacteria,0.00041987,0,0,0,0,0
ASV5822,NA,0.00041987,0,0,0,0,0
ASV5823,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5824,Bacteroidia,0.00041987,0,0,0,0,0
ASV5825,Gammaproteobacteria,0.00041987,0,0,0,0,0
ASV5826,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5827,Gammaproteobacteria,0.00041987,0,0,0,0,0
ASV5828,Gammaproteobacteria,0.00041987,0,0,0,0,0
ASV5829,Clostridia,0.00041987,0,0,0,0,0
ASV5830,Gammaproteobacteria,0.00041987,0,0,0,0,0
ASV5831,Gammaproteobacteria,0.00041987,0,0,0,0,0
ASV5832,Phycisphaerae,0.00041987,0,0,0,0,0
ASV5833,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5834,Clostridia,0.00041987,0,0,0,0,0
ASV5835,NA,0.00041987,0,0,0,0,0
ASV5836,Gammaproteobacteria,0.00041987,0,0,0,0,0
ASV5837,Alphaproteobacteria,0.00041987,0,0,0,0,0
ASV5838,Clostridia,0,0,0,0.000413522,0,0
ASV5839,Alphaproteobacteria,0,0,0,0.000413522,0,0
ASV5840,Alphaproteobacteria,0,0,0,0.000413522,0,0
ASV5841,Gammaproteobacteria,0,0,0,0.000413522,0,0
ASV5842,NA,0,0,0,0.000413522,0,0
ASV5843,NA,0,0,0,0.000413522,0,0
ASV5844,Clostridia,0,0,0,0.000413522,0,0
ASV5845,Bacteroidia,0,0,0,0.000413522,0,0
ASV5846,NA,0,0,0,0.000413522,0,0
ASV5847,Deltaproteobacteria,0,0,0,0.000413522,0,0
ASV5848,Alphaproteobacteria,0,0,0,0.000413522,0,0
ASV5849,Deltaproteobacteria,0,0,0,0.000413522,0,0
ASV5850,Bacteroidia,0,0,0,0.000413522,0,0
ASV5851,Gammaproteobacteria,0,0,0,0.000413522,0,0
ASV5852,Alphaproteobacteria,0,0,0,0.000413522,0,0
ASV5853,Gammaproteobacteria,0,0,0,0.000413522,0,0
ASV5854,Alphaproteobacteria,0,0,0,0.000413522,0,0
ASV5855,Gammaproteobacteria,0,0,0,0.000413522,0,0
ASV5856,Alphaproteobacteria,0,0,0,0.000413522,0,0
ASV5857,Bacteroidia,0,0,0,0.000413522,0,0
ASV5858,Gammaproteobacteria,0,0,0,0.000413522,0,0
ASV5859,Bacteroidia,0,0,0,0.000413522,0,0
ASV5860,NA,0,0,0,0.000413522,0,0
ASV5861,Deltaproteobacteria,0,0,0,0.000413522,0,0
ASV5862,Gammaproteobacteria,0,0,0,0.000413522,0,0
ASV5863,NA,0,0,0,0.000413522,0,0
ASV5864,Clostridia,0,0,0,0.000413522,0,0
ASV5865,Clostridia,0,0,0,0.000413522,0,0
ASV5866,Alphaproteobacteria,0,0,0,0.000413522,0,0
ASV5867,Bacteroidia,0,0,0,0.000413522,0,0
ASV5868,Alphaproteobacteria,0,0,0,0.000413522,0,0
ASV5869,Gammaproteobacteria,0,0,0,0.000413522,0,0
ASV5870,Gammaproteobacteria,0,0,0,0.000413522,0,0
ASV5871,NA,0,0,0,0.000413522,0,0
ASV5872,Gammaproteobacteria,0,0,0,0.000413522,0,0
ASV5873,Bacteroidia,0,0,0,0.000413522,0,0
ASV5874,NA,0,0,0,0.000413522,0,0
ASV5875,Gammaproteobacteria,0,0,0,0.000413522,0,0
ASV5876,Ignavibacteria,0,0,0,0.000413522,0,0
ASV5877,Deltaproteobacteria,0,0,0,0.000413522,0,0
ASV5878,Deltaproteobacteria,0,0,0,0.000413522,0,0
ASV5879,Gammaproteobacteria,0,0,0,0.000413522,0,0
ASV5880,Bacteroidia,0,0,0,0.000413522,0,0
ASV5881,Alphaproteobacteria,0,0,0,0.000413522,0,0
ASV5882,Gammaproteobacteria,0,0,0,0.000413522,0,0
ASV5883,Gammaproteobacteria,0,0,0,0.000413522,0,0
ASV5884,NA,0,0,0,0.000413522,0,0
ASV5885,Cloacimonadia,0,0,0,0.000413522,0,0
ASV5886,Gammaproteobacteria,0,0,0,0.000413522,0,0
ASV5887,Gammaproteobacteria,0,0,0,0.000413522,0,0
ASV5888,NA,0,0,0,0.000413522,0,0
ASV5889,Alphaproteobacteria,0,0,0,0.000413522,0,0
ASV5890,Deltaproteobacteria,0,0,0,0.000413522,0,0
ASV5891,Deltaproteobacteria,0,0,0,0.000413522,0,0
ASV5892,Alphaproteobacteria,0,0,0,0.000413522,0,0
ASV5893,NA,0,0,0,0.000413522,0,0
ASV5894,Alphaproteobacteria,0,0,0,0.000413522,0,0
ASV5895,Gammaproteobacteria,0,0,0,0.000413522,0,0
ASV5896,Gammaproteobacteria,0,0,0,0.000413522,0,0
ASV5897,Gammaproteobacteria,0,0,0,0.000413522,0,0
ASV5898,Clostridia,0,0,0,0.000413522,0,0
ASV5899,Alphaproteobacteria,0,0,0,0.000413522,0,0
ASV5900,Clostridia,0,0,0,0.000413522,0,0
ASV5901,Alphaproteobacteria,0.000311515,0,0,0,0,0
ASV5902,Bacteroidia,0.000311515,0,0,0,0,0
ASV5903,Gammaproteobacteria,0.000311515,0,0,0,0,0
ASV5904,Alphaproteobacteria,0.000311515,0,0,0,0,0
ASV5905,Alphaproteobacteria,0.000311515,0,0,0,0,0
ASV5906,Bacteroidia,0.000311515,0,0,0,0,0
ASV5907,Gammaproteobacteria,0.000311515,0,0,0,0,0
ASV5908,Alphaproteobacteria,0.000311515,0,0,0,0,0
ASV5909,Bacteroidia,0.000311515,0,0,0,0,0
ASV5910,NA,0.000311515,0,0,0,0,0
ASV5911,Mollicutes,0.000311515,0,0,0,0,0
ASV5912,Gammaproteobacteria,0.000311515,0,0,0,0,0
ASV5913,Alphaproteobacteria,0.000311515,0,0,0,0,0
ASV5914,Gammaproteobacteria,0.000311515,0,0,0,0,0
ASV5915,Gammaproteobacteria,0.000311515,0,0,0,0,0
ASV5916,Gammaproteobacteria,0.000311515,0,0,0,0,0
ASV5917,Alphaproteobacteria,0.000311515,0,0,0,0,0
ASV5918,Mollicutes,0,0,0,0.000612171,0,0
ASV5919,NA,0,0,0,0.000612171,0,0
ASV5920,Deltaproteobacteria,0,0,0,0.000612171,0,0
ASV5921,Cloacimonadia,0,0,0,0.000612171,0,0
ASV5922,Alphaproteobacteria,0,0,0,0.000612171,0,0
ASV5923,Deltaproteobacteria,0,0,0,0.000612171,0,0
ASV5924,Alphaproteobacteria,0.001718184,0,0,0,0,0
ASV5925,Alphaproteobacteria,0.001718184,0,0,0,0,0
ASV5926,Clostridia,0.001718184,0,0,0,0,0
ASV5927,Clostridia,0.001718184,0,0,0,0,0
ASV5928,Deltaproteobacteria,0.001718184,0,0,0,0,0
ASV5929,Alphaproteobacteria,0.001718184,0,0,0,0,0
ASV5930,Alphaproteobacteria,0.001718184,0,0,0,0,0
ASV5931,Alphaproteobacteria,0.001718184,0,0,0,0,0
ASV5932,Clostridia,0.001718184,0,0,0,0,0
ASV5933,Alphaproteobacteria,0.001718184,0,0,0,0,0
ASV5934,Mollicutes,0.001718184,0,0,0,0,0
ASV5935,Alphaproteobacteria,0.001718184,0,0,0,0,0
ASV5936,Alphaproteobacteria,0.001718184,0,0,0,0,0
ASV5937,Clostridia,0.001718184,0,0,0,0,0
ASV5938,Bacteroidia,0.001718184,0,0,0,0,0
ASV5939,Deltaproteobacteria,0.001718184,0,0,0,0,0
ASV5940,Alphaproteobacteria,0.001718184,0,0,0,0,0
ASV5941,Alphaproteobacteria,0.001718184,0,0,0,0,0
ASV5942,Mollicutes,0.001718184,0,0,0,0,0
ASV5943,Alphaproteobacteria,0.001718184,0,0,0,0,0
ASV5944,Clostridia,0.001718184,0,0,0,0,0
ASV5945,Spirochaetia,0.001718184,0,0,0,0,0
ASV5946,Clostridia,0.001718184,0,0,0,0,0
ASV5947,Bacteroidia,0.001718184,0,0,0,0,0
ASV5948,Clostridia,0.001718184,0,0,0,0,0
ASV5949,Clostridia,0.001718184,0,0,0,0,0
ASV5950,Alphaproteobacteria,0.001718184,0,0,0,0,0
ASV5951,Gammaproteobacteria,0.001718184,0,0,0,0,0
ASV5952,Deltaproteobacteria,0.001718184,0,0,0,0,0
ASV5953,Alphaproteobacteria,0.001718184,0,0,0,0,0
ASV5954,Alphaproteobacteria,0.001718184,0,0,0,0,0
ASV5955,Deltaproteobacteria,0.001718184,0,0,0,0,0
ASV5956,Alphaproteobacteria,0.000207788,0,0,0,0,0
ASV5957,Deltaproteobacteria,0.000207788,0,0,0,0,0
ASV5958,Ignavibacteria,0.000288196,0,0,0,0,0
ASV5959,Gammaproteobacteria,0.000288196,0,0,0,0,0
ASV5960,Deltaproteobacteria,0.000288196,0,0,0,0,0
ASV5961,Bacteroidia,0.000288196,0,0,0,0,0
ASV5962,Bacteroidia,0.000288196,0,0,0,0,0
ASV5963,Gammaproteobacteria,0.000288196,0,0,0,0,0
ASV5964,NA,0.000288196,0,0,0,0,0
ASV5965,Alphaproteobacteria,0.000288196,0,0,0,0,0
ASV5966,Spirochaetia,0.000288196,0,0,0,0,0
ASV5967,Gammaproteobacteria,0.000288196,0,0,0,0,0
ASV5968,Gammaproteobacteria,0.000288196,0,0,0,0,0
ASV5969,Alphaproteobacteria,0.000288196,0,0,0,0,0
ASV5970,Alphaproteobacteria,0.000288196,0,0,0,0,0
ASV5971,Deltaproteobacteria,0.000288196,0,0,0,0,0
ASV5972,Bacteroidia,0.000288196,0,0,0,0,0
ASV5973,Bacteroidia,0.000288196,0,0,0,0,0
ASV5974,NA,0.000288196,0,0,0,0,0
ASV5975,Bacteroidia,0.000288196,0,0,0,0,0
ASV5976,Spirochaetia,0.000288196,0,0,0,0,0
ASV5977,Alphaproteobacteria,0.000288196,0,0,0,0,0
ASV5978,Alphaproteobacteria,0.000288196,0,0,0,0,0
ASV5979,Mollicutes,0.000288196,0,0,0,0,0
ASV5980,Alphaproteobacteria,0.000288196,0,0,0,0,0
ASV5981,Cloacimonadia,0.000288196,0,0,0,0,0
ASV5982,Gammaproteobacteria,0.000787271,0,0,0,0,0
ASV5983,Gammaproteobacteria,6.50E-05,0,0,0,0,0
ASV5984,Subgroup_6,6.50E-05,0,0,0,0,0
ASV5985,Gammaproteobacteria,6.50E-05,0,0,0,0,0
ASV5986,Gammaproteobacteria,0,0,0,0.000549496,0,0
ASV5987,Bacteroidia,0,0,0,0.000549496,0,0
ASV5988,NA,0,0,0,0.000549496,0,0
ASV5989,Gammaproteobacteria,0,0,0,0.000549496,0,0
ASV5990,Gammaproteobacteria,0,0,0,0.000549496,0,0
ASV5991,Clostridia,0,0,0,0.000549496,0,0
ASV5992,Alphaproteobacteria,0,0,0,0.000549496,0,0
ASV5993,Alphaproteobacteria,0,0,0,0.000549496,0,0
ASV5994,Alphaproteobacteria,0.001681831,0,0,0,0,0
ASV5995,Alphaproteobacteria,0.001681831,0,0,0,0,0
ASV5996,Alphaproteobacteria,0.001681831,0,0,0,0,0
ASV5997,Deltaproteobacteria,0.001681831,0,0,0,0,0
ASV5998,NA,0.001681831,0,0,0,0,0
ASV5999,Clostridia,0.001681831,0,0,0,0,0
ASV6000,Mollicutes,0.001681831,0,0,0,0,0
ASV6001,Clostridia,0.001681831,0,0,0,0,0
ASV6002,Alphaproteobacteria,0.001681831,0,0,0,0,0
ASV6003,Gammaproteobacteria,0.001681831,0,0,0,0,0
ASV6004,Deltaproteobacteria,0.001681831,0,0,0,0,0
ASV6005,Clostridia,0.000230764,0,0,0,0,0
ASV6006,Mollicutes,0,0,0,0.000542002,0,0
ASV6007,Clostridia,0,0,0,0.000542002,0,0
ASV6008,Bacteroidia,0,0,0,0.000542002,0,0
ASV6009,Clostridia,0,0,0,0.000542002,0,0
ASV6010,Ignavibacteria,0,0,0,0.000542002,0,0
ASV6011,Gammaproteobacteria,0,0,0,0.000542002,0,0
ASV6012,Alphaproteobacteria,0,0,0,0.000542002,0,0
ASV6013,Bacteroidia,0,0,0,0.000542002,0,0
ASV6014,Clostridia,0,0,0,0.000542002,0,0
ASV6015,NA,0,0,0,0.000542002,0,0
ASV6016,Alphaproteobacteria,0,0,0,0.000542002,0,0
ASV6017,Clostridia,0,0,0,0.000542002,0,0
ASV6018,Clostridia,0,0,0,0.000542002,0,0
ASV6019,Deltaproteobacteria,0,0,0,0.002670156,0,0
ASV6020,Deltaproteobacteria,0,0,0,0.002670156,0,0
ASV6021,Bacteroidia,0,0,0,0.002670156,0,0
ASV6022,Gammaproteobacteria,0,0,0,0.002670156,0,0
ASV6023,Alphaproteobacteria,0,0,0,0.002670156,0,0
ASV6024,Gammaproteobacteria,0,0,0,0.002670156,0,0
ASV6025,Clostridia,0,0,0,0.002670156,0,0
ASV6026,Alphaproteobacteria,0,0,0,0.002670156,0,0
ASV6027,Mollicutes,0,0,0,0.002670156,0,0
ASV6028,Alphaproteobacteria,0,0,0,0.002670156,0,0
ASV6029,Alphaproteobacteria,0,0,0,0.002670156,0,0
ASV6030,NA,0,0,0,0.002670156,0,0
ASV6031,Alphaproteobacteria,0,0,0,0.002670156,0,0
ASV6032,Alphaproteobacteria,0,0,0,0.002670156,0,0
ASV6033,Bacteroidia,0,0,0,0.002670156,0,0
ASV6034,Deltaproteobacteria,0,0,0,0.002670156,0,0
ASV6035,Alphaproteobacteria,0,0,0,0.002670156,0,0
ASV6036,Clostridia,0,0,0,0.002670156,0,0
ASV6037,Spirochaetia,0.000181316,0,0,0,0,0
ASV6038,NA,0.000181316,0,0,0,0,0
ASV6039,Gammaproteobacteria,0.000181316,0,0,0,0,0
ASV6040,Gammaproteobacteria,0.000181316,0,0,0,0,0
ASV6041,NA,0.000181316,0,0,0,0,0
ASV6042,NA,0.000181316,0,0,0,0,0
ASV6043,Gammaproteobacteria,0.000181316,0,0,0,0,0
ASV6044,NA,0.000181316,0,0,0,0,0
ASV6045,Alphaproteobacteria,0.000181316,0,0,0,0,0
ASV6046,Alphaproteobacteria,0.000236106,0,0,0,0,0
ASV6047,Gammaproteobacteria,0.000236106,0,0,0,0,0
ASV6048,Gammaproteobacteria,0.000236106,0,0,0,0,0
ASV6049,Bacteroidia,8.97E-05,0,0,0,0,0
ASV6050,Bacteroidia,8.97E-05,0,0,0,0,0
ASV6051,Ignavibacteria,8.97E-05,0,0,0,0,0
ASV6052,Gammaproteobacteria,8.97E-05,0,0,0,0,0
ASV6053,Gammaproteobacteria,8.97E-05,0,0,0,0,0
ASV6054,Bacteroidia,8.97E-05,0,0,0,0,0
ASV6055,Gracilibacteria,8.97E-05,0,0,0,0,0
ASV6056,Mollicutes,8.97E-05,0,0,0,0,0
ASV6057,Bacteroidia,8.97E-05,0,0,0,0,0
ASV6058,Gammaproteobacteria,8.97E-05,0,0,0,0,0
ASV6059,Alphaproteobacteria,0,0,0,0.000816653,0,0
ASV6060,Alphaproteobacteria,0,0,0,0.000816653,0,0
ASV6061,Clostridia,0,0,0,0.000816653,0,0
ASV6062,Deltaproteobacteria,0,0,0,0.000816653,0,0
ASV6063,NA,0,0,0,0.000816653,0,0
ASV6064,NA,0,0,0,0.000816653,0,0
ASV6065,Alphaproteobacteria,0,0,0,0.000816653,0,0
ASV6066,NA,0,0,0,0.000816653,0,0
ASV6067,Deltaproteobacteria,0,0,0,0.000816653,0,0
ASV6068,Mollicutes,0,0,0,0.000816653,0,0
ASV6069,Gammaproteobacteria,0,0,0,0.000816653,0,0
ASV6070,Bacteroidia,0,0,0,0.000816653,0,0
ASV6071,Alphaproteobacteria,0,0,0,0.005381842,0,0
ASV6072,Clostridia,0,0,0,0,0,0
ASV6073,Gammaproteobacteria,8.04E-05,0,0,0,0,0
ASV6074,Gammaproteobacteria,8.50E-05,0,0,0,0,0
ASV6075,Mollicutes,8.50E-05,0,0,0,0,0
ASV6076,Deltaproteobacteria,8.50E-05,0,0,0,0,0
ASV6077,Alphaproteobacteria,8.50E-05,0,0,0,0,0
ASV6078,Mollicutes,8.50E-05,0,0,0,0,0
ASV6079,Alphaproteobacteria,8.50E-05,0,0,0,0,0
ASV6080,NA,8.50E-05,0,0,0,0,0
ASV6081,Gammaproteobacteria,8.50E-05,0,0,0,0,0
ASV6082,Alphaproteobacteria,8.50E-05,0,0,0,0,0
ASV6083,Clostridia,8.50E-05,0,0,0,0,0
ASV6084,Alphaproteobacteria,8.50E-05,0,0,0,0,0
ASV6085,Gammaproteobacteria,8.50E-05,0,0,0,0,0
ASV6086,Cloacimonadia,8.50E-05,0,0,0,0,0
ASV6087,Mollicutes,8.50E-05,0,0,0,0,0
ASV6088,Gammaproteobacteria,8.50E-05,0,0,0,0,0
ASV6089,Gammaproteobacteria,8.50E-05,0,0,0,0,0
ASV6090,Deltaproteobacteria,8.50E-05,0,0,0,0,0
ASV6091,NA,8.50E-05,0,0,0,0,0
ASV6092,Alphaproteobacteria,8.50E-05,0,0,0,0,0
ASV6093,Gammaproteobacteria,8.50E-05,0,0,0,0,0
ASV6094,Alphaproteobacteria,8.50E-05,0,0,0,0,0
ASV6095,Gammaproteobacteria,0,0,0,0,0,0
ASV6096,Alphaproteobacteria,0,0,0,0.004873532,0,0
ASV6097,Parcubacteria,0,0,0,0.004873532,0,0
ASV6098,Alphaproteobacteria,0,0,0,0.000666178,0,0
ASV6099,Bacteroidia,0,0,0,0.000666178,0,0
ASV6100,Gammaproteobacteria,0,0,0,0.000666178,0,0
ASV6101,Bacteroidia,0,0,0,0.000666178,0,0
ASV6102,Bacteroidia,0,0,0,0.000666178,0,0
ASV6103,NA,0.001622271,0,0,0,0,0
ASV6104,NA,0.001622271,0,0,0,0,0
ASV6105,Bacteroidia,0.001622271,0,0,0,0,0
ASV6106,NA,0.001622271,0,0,0,0,0
ASV6107,Clostridia,0.001622271,0,0,0,0,0
ASV6108,NA,0.001622271,0,0,0,0,0
ASV6109,Deltaproteobacteria,0.001622271,0,0,0,0,0
ASV6110,Bacteroidia,0.001622271,0,0,0,0,0
ASV6111,Deltaproteobacteria,0.001622271,0,0,0,0,0
ASV6112,Alphaproteobacteria,0.001622271,0,0,0,0,0
ASV6113,Deltaproteobacteria,0.001622271,0,0,0,0,0
ASV6114,Gammaproteobacteria,0,0,0,0.000581778,0,0
ASV6115,Alphaproteobacteria,0,0,0,0.000581778,0,0
ASV6116,Alphaproteobacteria,0,0,0,0.000581778,0,0
ASV6117,Alphaproteobacteria,0,0,0,0.000581778,0,0
ASV6118,Alphaproteobacteria,0,0,0,0.000581778,0,0
ASV6119,Gammaproteobacteria,0,0,0,0.000581778,0,0
ASV6120,Bacteroidia,0,0,0,0.000581778,0,0
ASV6121,Alphaproteobacteria,0,0,0,0.000581778,0,0
ASV6122,Gammaproteobacteria,0,0,0,0.000581778,0,0
ASV6123,Alphaproteobacteria,0,0,0,0.000581778,0,0
ASV6124,Gammaproteobacteria,0,0,0,0.000581778,0,0
ASV6125,Deltaproteobacteria,0,0,0,0.000581778,0,0
ASV6126,Alphaproteobacteria,0,0,0,0.000581778,0,0
ASV6127,Gammaproteobacteria,0,0,0,0.000581778,0,0
ASV6128,Bacteroidia,0,0,0,0.000581778,0,0
ASV6129,Deltaproteobacteria,0,0,0,0.000581778,0,0
ASV6130,NA,0,0,0,0.000581778,0,0
ASV6131,Bacteroidia,0,0,0,0.000581778,0,0
ASV6132,Phycisphaerae,0,0,0,0.000581778,0,0
ASV6133,Gammaproteobacteria,0,0,0,0.000581778,0,0
ASV6134,Gammaproteobacteria,0,0,0,0.000581778,0,0
ASV6135,Bacteroidia,0,0,0,0.000581778,0,0
ASV6136,Gammaproteobacteria,0,0,0,0.000581778,0,0
ASV6137,Gammaproteobacteria,0,0,0,0.000581778,0,0
ASV6138,Deltaproteobacteria,0,0,0,0.000581778,0,0
ASV6139,Gammaproteobacteria,0,0,0,0.000581778,0,0
ASV6140,Alphaproteobacteria,0,0,0,0.000581778,0,0
ASV6141,Gammaproteobacteria,0,0,0,0.000581778,0,0
ASV6142,Gammaproteobacteria,0,0,0,0.000581778,0,0
ASV6143,Gammaproteobacteria,0,0,0,0.000581778,0,0
ASV6144,Alphaproteobacteria,0,0,0,0.000581778,0,0
ASV6145,NA,0,0,0,0.000581778,0,0
ASV6146,Bacteroidia,0,0,0,0.000581778,0,0
ASV6147,NA,0,0,0,0.000581778,0,0
ASV6148,Gammaproteobacteria,0,0,0,0.000581778,0,0
ASV6149,Alphaproteobacteria,0,0,0,0.000581778,0,0
ASV6150,Gammaproteobacteria,0,0,0,0.000581778,0,0
ASV6151,Bacteroidia,0,0,0,0.000581778,0,0
ASV6152,Deltaproteobacteria,0,0,0,0.000581778,0,0
ASV6153,Gammaproteobacteria,0,0,0,0.000581778,0,0
ASV6154,Bacteroidia,0,0,0,0.000581778,0,0
ASV6155,NA,0,0,0,0.000581778,0,0
ASV6156,Bacteroidia,0,0,0,0.000581778,0,0
ASV6157,NA,0,0,0,0.000581778,0,0
ASV6158,Bacteroidia,0,0,0,0.000581778,0,0
ASV6159,Bacteroidia,0,0,0,0.000581778,0,0
ASV6160,NA,0,0,0,0.000581778,0,0
ASV6161,Alphaproteobacteria,0,0,0,0.000581778,0,0
ASV6162,NA,0,0,0,0.000581778,0,0
ASV6163,Gammaproteobacteria,0,0,0,0.000581778,0,0
ASV6164,Deltaproteobacteria,0,0,0,0.000581778,0,0
ASV6165,Alphaproteobacteria,0,0,0,0.000581778,0,0
ASV6166,Bacteroidia,0,0,0,0.000581778,0,0
ASV6167,Deltaproteobacteria,0,0,0,0.000581778,0,0
ASV6168,Alphaproteobacteria,0,0,0,0.000581778,0,0
ASV6169,Deltaproteobacteria,0,0,0,0.000581778,0,0
